"state","year","race","rate","disease"
"Arkansas",2023,"Multiple.races",45.9,"syphilis"
"Arkansas",2023,"Overall",29.2,"syphilis"
"California",2023,"White",12.9,"syphilis"
"California",2023,"Black",37.4,"syphilis"
"California",2023,"Hispanic",16.7,"syphilis"
"California",2023,"AmericanIndian_AlaskaNative",25.5,"syphilis"
"California",2023,"Asian",4.8,"syphilis"
"California",2023,"Native.Hawaiian.or.Pacific.Islander",19.8,"syphilis"
"California",2023,"Multiple.races",3.3,"syphilis"
"California",2023,"Overall",16.3,"syphilis"
"Colorado",2023,"White",10.7,"syphilis"
"Colorado",2023,"Black",46.7,"syphilis"
"Colorado",2023,"Hispanic",26,"syphilis"
"Colorado",2023,"AmericanIndian_AlaskaNative",46.1,"syphilis"
"Colorado",2023,"Asian",8.4,"syphilis"
"Colorado",2023,"Native.Hawaiian.or.Pacific.Islander",21,"syphilis"
"Colorado",2023,"Multiple.races",7.2,"syphilis"
"Colorado",2023,"Overall",16,"syphilis"
"Connecticut",2023,"White",6,"syphilis"
"Connecticut",2023,"Black",20.9,"syphilis"
"Connecticut",2023,"Hispanic",0,"syphilis"
"Connecticut",2023,"AmericanIndian_AlaskaNative",12.4,"syphilis"
"Connecticut",2023,"Asian",1.1,"syphilis"
"Connecticut",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Connecticut",2023,"Multiple.races",1.4,"syphilis"
"Connecticut",2023,"Overall",7.3,"syphilis"
"Delaware",2023,"White",10.5,"syphilis"
"Delaware",2023,"Black",40.6,"syphilis"
"Delaware",2023,"Hispanic",14,"syphilis"
"Delaware",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Delaware",2023,"Asian",2.2,"syphilis"
"Delaware",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Delaware",2023,"Multiple.races",3.7,"syphilis"
"Delaware",2023,"Overall",17.4,"syphilis"
"District of Columbia",2023,"White",30.9,"syphilis"
"District of Columbia",2023,"Black",52.8,"syphilis"
"District of Columbia",2023,"Hispanic",0,"syphilis"
"District of Columbia",2023,"AmericanIndian_AlaskaNative",144.3,"syphilis"
"District of Columbia",2023,"Asian",12.4,"syphilis"
"District of Columbia",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"District of Columbia",2023,"Multiple.races",126.9,"syphilis"
"District of Columbia",2023,"Overall",39.9,"syphilis"
"Florida",2023,"White",11.2,"syphilis"
"Florida",2023,"Black",40.2,"syphilis"
"Florida",2023,"Hispanic",17.9,"syphilis"
"Florida",2023,"AmericanIndian_AlaskaNative",13.9,"syphilis"
"Florida",2023,"Asian",4.2,"syphilis"
"Florida",2023,"Native.Hawaiian.or.Pacific.Islander",19,"syphilis"
"Florida",2023,"Multiple.races",0,"syphilis"
"Florida",2023,"Overall",19.3,"syphilis"
"Georgia",2023,"White",10.2,"syphilis"
"Georgia",2023,"Black",41,"syphilis"
"Georgia",2023,"Hispanic",12.1,"syphilis"
"Georgia",2023,"AmericanIndian_AlaskaNative",11.9,"syphilis"
"Georgia",2023,"Asian",3.4,"syphilis"
"Georgia",2023,"Native.Hawaiian.or.Pacific.Islander",12.5,"syphilis"
"Georgia",2023,"Multiple.races",2.6,"syphilis"
"Georgia",2023,"Overall",20,"syphilis"
"Hawaii",2023,"White",11.7,"syphilis"
"Hawaii",2023,"Black",17.8,"syphilis"
"Hawaii",2023,"Hispanic",11.7,"syphilis"
"Hawaii",2023,"AmericanIndian_AlaskaNative",31.5,"syphilis"
"Hawaii",2023,"Asian",6.5,"syphilis"
"Hawaii",2023,"Native.Hawaiian.or.Pacific.Islander",31.2,"syphilis"
"Hawaii",2023,"Multiple.races",8.6,"syphilis"
"Hawaii",2023,"Overall",12.7,"syphilis"
"Idaho",2023,"White",2.9,"syphilis"
"Idaho",2023,"Black",12.4,"syphilis"
"Idaho",2023,"Hispanic",4,"syphilis"
"Idaho",2023,"AmericanIndian_AlaskaNative",5,"syphilis"
"Idaho",2023,"Asian",3.2,"syphilis"
"Idaho",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Idaho",2023,"Multiple.races",13.4,"syphilis"
"Idaho",2023,"Overall",3.8,"syphilis"
"Illinois",2023,"White",5,"syphilis"
"Illinois",2023,"Black",37.5,"syphilis"
"Illinois",2023,"Hispanic",11,"syphilis"
"Illinois",2023,"AmericanIndian_AlaskaNative",15.2,"syphilis"
"Illinois",2023,"Asian",2.3,"syphilis"
"Illinois",2023,"Native.Hawaiian.or.Pacific.Islander",26.2,"syphilis"
"Illinois",2023,"Multiple.races",3,"syphilis"
"Illinois",2023,"Overall",11.6,"syphilis"
"Indiana",2023,"White",5.6,"syphilis"
"Indiana",2023,"Black",24.3,"syphilis"
"Indiana",2023,"Hispanic",9,"syphilis"
"Indiana",2023,"AmericanIndian_AlaskaNative",12.6,"syphilis"
"Indiana",2023,"Asian",3.1,"syphilis"
"Indiana",2023,"Native.Hawaiian.or.Pacific.Islander",32.9,"syphilis"
"Indiana",2023,"Multiple.races",39.9,"syphilis"
"Indiana",2023,"Overall",8.7,"syphilis"
"Iowa",2023,"White",7.6,"syphilis"
"Iowa",2023,"Black",37.9,"syphilis"
"Iowa",2023,"Hispanic",21,"syphilis"
"Iowa",2023,"AmericanIndian_AlaskaNative",169.5,"syphilis"
"Iowa",2023,"Asian",7,"syphilis"
"Iowa",2023,"Native.Hawaiian.or.Pacific.Islander",12.6,"syphilis"
"Iowa",2023,"Multiple.races",3.2,"syphilis"
"Iowa",2023,"Overall",10.3,"syphilis"
"Kansas",2023,"White",10.6,"syphilis"
"Kansas",2023,"Black",40.9,"syphilis"
"Kansas",2023,"Hispanic",19.3,"syphilis"
"Kansas",2023,"AmericanIndian_AlaskaNative",17.4,"syphilis"
"Kansas",2023,"Asian",2.2,"syphilis"
"Kansas",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Kansas",2023,"Multiple.races",0,"syphilis"
"Kansas",2023,"Overall",13.5,"syphilis"
"Kentucky",2023,"White",10.4,"syphilis"
"Kentucky",2023,"Black",41.1,"syphilis"
"Kentucky",2023,"Hispanic",28.5,"syphilis"
"Kentucky",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Kentucky",2023,"Asian",6.3,"syphilis"
"Kentucky",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Kentucky",2023,"Multiple.races",17.7,"syphilis"
"Kentucky",2023,"Overall",14.1,"syphilis"
"Louisiana",2023,"White",16.1,"syphilis"
"Louisiana",2023,"Black",46.7,"syphilis"
"Louisiana",2023,"Hispanic",11.2,"syphilis"
"Louisiana",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Louisiana",2023,"Asian",4.7,"syphilis"
"Louisiana",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Louisiana",2023,"Multiple.races",58.4,"syphilis"
"Louisiana",2023,"Overall",26.1,"syphilis"
"Maine",2023,"White",5.2,"syphilis"
"Maine",2023,"Black",14.2,"syphilis"
"Maine",2023,"Hispanic",9.4,"syphilis"
"Maine",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Maine",2023,"Asian",0,"syphilis"
"Maine",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Maine",2023,"Multiple.races",0,"syphilis"
"Maine",2023,"Overall",5.3,"syphilis"
"Maryland",2023,"White",6.4,"syphilis"
"Maryland",2023,"Black",27.6,"syphilis"
"Maryland",2023,"Hispanic",12.4,"syphilis"
"Maryland",2023,"AmericanIndian_AlaskaNative",13.9,"syphilis"
"Maryland",2023,"Asian",3,"syphilis"
"Maryland",2023,"Native.Hawaiian.or.Pacific.Islander",32.9,"syphilis"
"Maryland",2023,"Multiple.races",32.8,"syphilis"
"Maryland",2023,"Overall",14.2,"syphilis"
"Massachusetts",2023,"White",5.7,"syphilis"
"Massachusetts",2023,"Black",22.9,"syphilis"
"Massachusetts",2023,"Hispanic",27,"syphilis"
"Massachusetts",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Massachusetts",2023,"Asian",3.5,"syphilis"
"Massachusetts",2023,"Native.Hawaiian.or.Pacific.Islander",30.7,"syphilis"
"Massachusetts",2023,"Multiple.races",12.5,"syphilis"
"Massachusetts",2023,"Overall",10.6,"syphilis"
"Michigan",2023,"White",4.4,"syphilis"
"Michigan",2023,"Black",30.5,"syphilis"
"Michigan",2023,"Hispanic",10.5,"syphilis"
"Michigan",2023,"AmericanIndian_AlaskaNative",7,"syphilis"
"Michigan",2023,"Asian",2.3,"syphilis"
"Michigan",2023,"Native.Hawaiian.or.Pacific.Islander",32.5,"syphilis"
"Michigan",2023,"Multiple.races",1.6,"syphilis"
"Michigan",2023,"Overall",8.4,"syphilis"
"Minnesota",2023,"White",4.2,"syphilis"
"Minnesota",2023,"Black",45.1,"syphilis"
"Minnesota",2023,"Hispanic",12.9,"syphilis"
"Minnesota",2023,"AmericanIndian_AlaskaNative",66.7,"syphilis"
"Minnesota",2023,"Asian",3.5,"syphilis"
"Minnesota",2023,"Native.Hawaiian.or.Pacific.Islander",54.9,"syphilis"
"Minnesota",2023,"Multiple.races",11.7,"syphilis"
"Minnesota",2023,"Overall",8.7,"syphilis"
"Mississippi",2023,"White",21.5,"syphilis"
"Mississippi",2023,"Black",42,"syphilis"
"Mississippi",2023,"Hispanic",12.3,"syphilis"
"Mississippi",2023,"AmericanIndian_AlaskaNative",19.8,"syphilis"
"Mississippi",2023,"Asian",0,"syphilis"
"Mississippi",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Mississippi",2023,"Multiple.races",111.8,"syphilis"
"Mississippi",2023,"Overall",30.1,"syphilis"
"Missouri",2023,"White",16,"syphilis"
"Missouri",2023,"Black",56.7,"syphilis"
"Missouri",2023,"Hispanic",21.5,"syphilis"
"Missouri",2023,"AmericanIndian_AlaskaNative",10.9,"syphilis"
"Missouri",2023,"Asian",5,"syphilis"
"Missouri",2023,"Native.Hawaiian.or.Pacific.Islander",9.6,"syphilis"
"Missouri",2023,"Multiple.races",17.1,"syphilis"
"Missouri",2023,"Overall",21.5,"syphilis"
"Montana",2023,"White",7.5,"syphilis"
"Montana",2023,"Black",141.1,"syphilis"
"Montana",2023,"Hispanic",18.6,"syphilis"
"Montana",2023,"AmericanIndian_AlaskaNative",268.3,"syphilis"
"Montana",2023,"Asian",0,"syphilis"
"Montana",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Montana",2023,"Multiple.races",128.6,"syphilis"
"Montana",2023,"Overall",27.5,"syphilis"
"Nebraska",2023,"White",6.3,"syphilis"
"Nebraska",2023,"Black",23,"syphilis"
"Nebraska",2023,"Hispanic",16,"syphilis"
"Nebraska",2023,"AmericanIndian_AlaskaNative",68.5,"syphilis"
"Nebraska",2023,"Asian",3.7,"syphilis"
"Nebraska",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Nebraska",2023,"Multiple.races",53.2,"syphilis"
"Nebraska",2023,"Overall",10.4,"syphilis"
"Nevada",2023,"White",24.1,"syphilis"
"Nevada",2023,"Black",71.2,"syphilis"
"Nevada",2023,"Hispanic",5.9,"syphilis"
"Nevada",2023,"AmericanIndian_AlaskaNative",18.9,"syphilis"
"Nevada",2023,"Asian",6.8,"syphilis"
"Nevada",2023,"Native.Hawaiian.or.Pacific.Islander",35.1,"syphilis"
"Nevada",2023,"Multiple.races",13.4,"syphilis"
"Nevada",2023,"Overall",22.7,"syphilis"
"New Hampshire",2023,"White",3.1,"syphilis"
"New Hampshire",2023,"Black",8.8,"syphilis"
"New Hampshire",2023,"Hispanic",5.9,"syphilis"
"New Hampshire",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"New Hampshire",2023,"Asian",0,"syphilis"
"New Hampshire",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"New Hampshire",2023,"Multiple.races",0,"syphilis"
"New Hampshire",2023,"Overall",3.9,"syphilis"
"New Jersey",2023,"White",3.4,"syphilis"
"New Jersey",2023,"Black",24.5,"syphilis"
"New Jersey",2023,"Hispanic",12.2,"syphilis"
"New Jersey",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"New Jersey",2023,"Asian",2.1,"syphilis"
"New Jersey",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"New Jersey",2023,"Multiple.races",0,"syphilis"
"New Jersey",2023,"Overall",8.1,"syphilis"
"New Mexico",2023,"White",18.5,"syphilis"
"New Mexico",2023,"Black",47.8,"syphilis"
"New Mexico",2023,"Hispanic",32.9,"syphilis"
"New Mexico",2023,"AmericanIndian_AlaskaNative",83.7,"syphilis"
"New Mexico",2023,"Asian",10.7,"syphilis"
"New Mexico",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"New Mexico",2023,"Multiple.races",22.5,"syphilis"
"New Mexico",2023,"Overall",36.6,"syphilis"
"New York",2023,"White",6.3,"syphilis"
"New York",2023,"Black",30.9,"syphilis"
"New York",2023,"Hispanic",19,"syphilis"
"New York",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"New York",2023,"Asian",6.3,"syphilis"
"New York",2023,"Native.Hawaiian.or.Pacific.Islander",40.6,"syphilis"
"New York",2023,"Multiple.races",61.6,"syphilis"
"New York",2023,"Overall",14.8,"syphilis"
"North Carolina",2023,"White",9.4,"syphilis"
"North Carolina",2023,"Black",51,"syphilis"
"North Carolina",2023,"Hispanic",18.1,"syphilis"
"North Carolina",2023,"AmericanIndian_AlaskaNative",13.5,"syphilis"
"North Carolina",2023,"Asian",3.6,"syphilis"
"North Carolina",2023,"Native.Hawaiian.or.Pacific.Islander",25.8,"syphilis"
"North Carolina",2023,"Multiple.races",48.4,"syphilis"
"North Carolina",2023,"Overall",19.9,"syphilis"
"North Dakota",2023,"White",4.3,"syphilis"
"North Dakota",2023,"Black",35.7,"syphilis"
"North Dakota",2023,"Hispanic",10.5,"syphilis"
"North Dakota",2023,"AmericanIndian_AlaskaNative",114.6,"syphilis"
"North Dakota",2023,"Asian",0,"syphilis"
"North Dakota",2023,"Native.Hawaiian.or.Pacific.Islander",101,"syphilis"
"North Dakota",2023,"Multiple.races",16.4,"syphilis"
"North Dakota",2023,"Overall",12.4,"syphilis"
"Ohio",2023,"White",9.6,"syphilis"
"Ohio",2023,"Black",52.7,"syphilis"
"Ohio",2023,"Hispanic",17.7,"syphilis"
"Ohio",2023,"AmericanIndian_AlaskaNative",13.1,"syphilis"
"Ohio",2023,"Asian",4,"syphilis"
"Ohio",2023,"Native.Hawaiian.or.Pacific.Islander",101.4,"syphilis"
"Ohio",2023,"Multiple.races",39,"syphilis"
"Ohio",2023,"Overall",16.3,"syphilis"
"Oklahoma",2023,"White",20.4,"syphilis"
"Oklahoma",2023,"Black",65.4,"syphilis"
"Oklahoma",2023,"Hispanic",27.7,"syphilis"
"Oklahoma",2023,"AmericanIndian_AlaskaNative",46,"syphilis"
"Oklahoma",2023,"Asian",4.9,"syphilis"
"Oklahoma",2023,"Native.Hawaiian.or.Pacific.Islander",35,"syphilis"
"Oklahoma",2023,"Multiple.races",40.4,"syphilis"
"Oklahoma",2023,"Overall",27.7,"syphilis"
"Oregon",2023,"White",15.7,"syphilis"
"Oregon",2023,"Black",45.2,"syphilis"
"Oregon",2023,"Hispanic",20.4,"syphilis"
"Oregon",2023,"AmericanIndian_AlaskaNative",52.6,"syphilis"
"Oregon",2023,"Asian",9,"syphilis"
"Oregon",2023,"Native.Hawaiian.or.Pacific.Islander",10.8,"syphilis"
"Oregon",2023,"Multiple.races",26.1,"syphilis"
"Oregon",2023,"Overall",19.2,"syphilis"
"Pennsylvania",2023,"White",3.7,"syphilis"
"Pennsylvania",2023,"Black",34.2,"syphilis"
"Pennsylvania",2023,"Hispanic",17.7,"syphilis"
"Pennsylvania",2023,"AmericanIndian_AlaskaNative",5.3,"syphilis"
"Pennsylvania",2023,"Asian",2.6,"syphilis"
"Pennsylvania",2023,"Native.Hawaiian.or.Pacific.Islander",23.8,"syphilis"
"Pennsylvania",2023,"Multiple.races",36.8,"syphilis"
"Pennsylvania",2023,"Overall",9.1,"syphilis"
"Rhode Island",2023,"White",4.9,"syphilis"
"Rhode Island",2023,"Black",17.1,"syphilis"
"Rhode Island",2023,"Hispanic",14.7,"syphilis"
"Rhode Island",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Rhode Island",2023,"Asian",2.6,"syphilis"
"Rhode Island",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Rhode Island",2023,"Multiple.races",31.8,"syphilis"
"Rhode Island",2023,"Overall",8.2,"syphilis"
"South Carolina",2023,"White",11.4,"syphilis"
"South Carolina",2023,"Black",34.5,"syphilis"
"South Carolina",2023,"Hispanic",9.5,"syphilis"
"South Carolina",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"South Carolina",2023,"Asian",1.9,"syphilis"
"South Carolina",2023,"Native.Hawaiian.or.Pacific.Islander",27.8,"syphilis"
"South Carolina",2023,"Multiple.races",7.5,"syphilis"
"South Carolina",2023,"Overall",17.3,"syphilis"
"South Dakota",2023,"White",8.8,"syphilis"
"South Dakota",2023,"Black",79,"syphilis"
"South Dakota",2023,"Hispanic",44.9,"syphilis"
"South Dakota",2023,"AmericanIndian_AlaskaNative",351.9,"syphilis"
"South Dakota",2023,"Asian",12.5,"syphilis"
"South Dakota",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"South Dakota",2023,"Multiple.races",1372.2,"syphilis"
"South Dakota",2023,"Overall",73.4,"syphilis"
"Tennessee",2023,"White",8.5,"syphilis"
"Tennessee",2023,"Black",45.2,"syphilis"
"Tennessee",2023,"Hispanic",11.4,"syphilis"
"Tennessee",2023,"AmericanIndian_AlaskaNative",4.8,"syphilis"
"Tennessee",2023,"Asian",2.1,"syphilis"
"Tennessee",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Tennessee",2023,"Multiple.races",9,"syphilis"
"Tennessee",2023,"Overall",14.8,"syphilis"
"Texas",2023,"White",8.6,"syphilis"
"Texas",2023,"Black",32.3,"syphilis"
"Texas",2023,"Hispanic",15.3,"syphilis"
"Texas",2023,"AmericanIndian_AlaskaNative",11,"syphilis"
"Texas",2023,"Asian",1.5,"syphilis"
"Texas",2023,"Native.Hawaiian.or.Pacific.Islander",13.4,"syphilis"
"Texas",2023,"Multiple.races",15.3,"syphilis"
"Texas",2023,"Overall",15,"syphilis"
"Utah",2023,"White",6.7,"syphilis"
"Utah",2023,"Black",39.8,"syphilis"
"Utah",2023,"Hispanic",17.9,"syphilis"
"Utah",2023,"AmericanIndian_AlaskaNative",13.2,"syphilis"
"Utah",2023,"Asian",10.9,"syphilis"
"Utah",2023,"Native.Hawaiian.or.Pacific.Islander",13.8,"syphilis"
"Utah",2023,"Multiple.races",2.4,"syphilis"
"Utah",2023,"Overall",9.7,"syphilis"
"Vermont",2023,"White",0,"syphilis"
"Vermont",2023,"Black",0,"syphilis"
"Vermont",2023,"Hispanic",0,"syphilis"
"Vermont",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Vermont",2023,"Asian",15,"syphilis"
"Vermont",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Vermont",2023,"Multiple.races",7.6,"syphilis"
"Vermont",2023,"Overall",0.5,"syphilis"
"Virginia",2023,"White",5,"syphilis"
"Virginia",2023,"Black",29.9,"syphilis"
"Virginia",2023,"Hispanic",8.5,"syphilis"
"Virginia",2023,"AmericanIndian_AlaskaNative",12.9,"syphilis"
"Virginia",2023,"Asian",2.7,"syphilis"
"Virginia",2023,"Native.Hawaiian.or.Pacific.Islander",15.3,"syphilis"
"Virginia",2023,"Multiple.races",18.6,"syphilis"
"Virginia",2023,"Overall",10.7,"syphilis"
"Washington",2023,"White",16.2,"syphilis"
"Washington",2023,"Black",58.3,"syphilis"
"Washington",2023,"Hispanic",26.6,"syphilis"
"Washington",2023,"AmericanIndian_AlaskaNative",72,"syphilis"
"Washington",2023,"Asian",7.3,"syphilis"
"Washington",2023,"Native.Hawaiian.or.Pacific.Islander",26.3,"syphilis"
"Washington",2023,"Multiple.races",26.5,"syphilis"
"Washington",2023,"Overall",21.3,"syphilis"
"West Virginia",2023,"White",9.4,"syphilis"
"West Virginia",2023,"Black",44.6,"syphilis"
"West Virginia",2023,"Hispanic",20.1,"syphilis"
"West Virginia",2023,"AmericanIndian_AlaskaNative",25.8,"syphilis"
"West Virginia",2023,"Asian",0,"syphilis"
"West Virginia",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"West Virginia",2023,"Multiple.races",8.4,"syphilis"
"West Virginia",2023,"Overall",10.9,"syphilis"
"Wisconsin",2023,"White",3.6,"syphilis"
"Wisconsin",2023,"Black",75.6,"syphilis"
"Wisconsin",2023,"Hispanic",14,"syphilis"
"Wisconsin",2023,"AmericanIndian_AlaskaNative",11.5,"syphilis"
"Wisconsin",2023,"Asian",3.1,"syphilis"
"Wisconsin",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Wisconsin",2023,"Multiple.races",4.3,"syphilis"
"Wisconsin",2023,"Overall",9.1,"syphilis"
"Wyoming",2023,"White",0,"syphilis"
"Wyoming",2023,"Black",0,"syphilis"
"Wyoming",2023,"Hispanic",3.2,"syphilis"
"Wyoming",2023,"AmericanIndian_AlaskaNative",0,"syphilis"
"Wyoming",2023,"Asian",0,"syphilis"
"Wyoming",2023,"Native.Hawaiian.or.Pacific.Islander",0,"syphilis"
"Wyoming",2023,"Multiple.races",0,"syphilis"
"Wyoming",2023,"Overall",2.2,"syphilis"
"United States",2020,"White",74.5,"gonorrhea"
"United States",2020,"Black",653.2,"gonorrhea"
"United States",2020,"Hispanic",118.5,"gonorrhea"
"United States",2020,"AmericanIndian_AlaskaNative",338.3,"gonorrhea"
"United States",2020,"Asian",30.1,"gonorrhea"
"United States",2020,"Native.Hawaiian.or.Pacific.Islander",185,"gonorrhea"
"United States",2020,"Multiple.races",138.9,"gonorrhea"
"United States",2020,"Overall",204.5,"gonorrhea"
"Alabama",2020,"White",60.1,"gonorrhea"
"Alabama",2020,"Black",510.8,"gonorrhea"
"Alabama",2020,"Hispanic",60,"gonorrhea"
"Alabama",2020,"AmericanIndian_AlaskaNative",46.4,"gonorrhea"
"Alabama",2020,"Asian",12,"gonorrhea"
"Alabama",2020,"Native.Hawaiian.or.Pacific.Islander",157.7,"gonorrhea"
"Alabama",2020,"Multiple.races",165.6,"gonorrhea"
"Alabama",2020,"Overall",287.1,"gonorrhea"
"Alaska",2020,"White",69.3,"gonorrhea"
"Alaska",2020,"Black",781.1,"gonorrhea"
"Alaska",2020,"Hispanic",144.8,"gonorrhea"
"Alaska",2020,"AmericanIndian_AlaskaNative",833,"gonorrhea"
"Alaska",2020,"Asian",34.1,"gonorrhea"
"Alaska",2020,"Native.Hawaiian.or.Pacific.Islander",259.8,"gonorrhea"
"Alaska",2020,"Multiple.races",145.2,"gonorrhea"
"Alaska",2020,"Overall",270.6,"gonorrhea"
"Arizona",2020,"White",84,"gonorrhea"
"Arizona",2020,"Black",831.2,"gonorrhea"
"Arizona",2020,"Hispanic",189.7,"gonorrhea"
"Arizona",2020,"AmericanIndian_AlaskaNative",418.5,"gonorrhea"
"Arizona",2020,"Asian",34.3,"gonorrhea"
"Arizona",2020,"Native.Hawaiian.or.Pacific.Islander",249.3,"gonorrhea"
"Arizona",2020,"Multiple.races",166.5,"gonorrhea"
"Arizona",2020,"Overall",227.7,"gonorrhea"
"Arkansas",2020,"White",114.4,"gonorrhea"
"Arkansas",2020,"Black",795.6,"gonorrhea"
"Arkansas",2020,"Hispanic",96.4,"gonorrhea"
"Arkansas",2020,"AmericanIndian_AlaskaNative",55.5,"gonorrhea"
"Arkansas",2020,"Asian",23.5,"gonorrhea"
"Arkansas",2020,"Native.Hawaiian.or.Pacific.Islander",252,"gonorrhea"
"Arkansas",2020,"Multiple.races",37.4,"gonorrhea"
"Arkansas",2020,"Overall",260.8,"gonorrhea"
"California",2020,"White",104.6,"gonorrhea"
"California",2020,"Black",591.4,"gonorrhea"
"California",2020,"Hispanic",123.4,"gonorrhea"
"California",2020,"AmericanIndian_AlaskaNative",194.9,"gonorrhea"
"California",2020,"Asian",38,"gonorrhea"
"California",2020,"Native.Hawaiian.or.Pacific.Islander",163.6,"gonorrhea"
"California",2020,"Multiple.races",33.1,"gonorrhea"
"California",2020,"Overall",198.6,"gonorrhea"
"Colorado",2020,"White",60.7,"gonorrhea"
"Colorado",2020,"Black",685.9,"gonorrhea"
"Colorado",2020,"Hispanic",185.3,"gonorrhea"
"Colorado",2020,"AmericanIndian_AlaskaNative",245.7,"gonorrhea"
"Colorado",2020,"Asian",39.6,"gonorrhea"
"Colorado",2020,"Native.Hawaiian.or.Pacific.Islander",139.8,"gonorrhea"
"Colorado",2020,"Multiple.races",132.4,"gonorrhea"
"Colorado",2020,"Overall",167.5,"gonorrhea"
"Connecticut",2020,"White",31.3,"gonorrhea"
"Connecticut",2020,"Black",10.8,"gonorrhea"
"Connecticut",2020,"Hispanic",1.8,"gonorrhea"
"Connecticut",2020,"AmericanIndian_AlaskaNative",0,"gonorrhea"
"Connecticut",2020,"Asian",14.8,"gonorrhea"
"Connecticut",2020,"Native.Hawaiian.or.Pacific.Islander",0,"gonorrhea"
"Connecticut",2020,"Multiple.races",0,"gonorrhea"
"Connecticut",2020,"Overall",127.9,"gonorrhea"
"Delaware",2020,"White",41.9,"gonorrhea"
"Delaware",2020,"Black",432.3,"gonorrhea"
"Delaware",2020,"Hispanic",63.1,"gonorrhea"
"Delaware",2020,"AmericanIndian_AlaskaNative",33.3,"gonorrhea"
"Delaware",2020,"Asian",9.8,"gonorrhea"
